Address,Word
01A2,ff
01A3,ff
01A4,ff
01A5,ff
01A6,ff
01A7,ff
01A8,ff
01A9,ff
01AA,ff
01AB,ff
01AC,ff
01AD,ff
01AE,ff
01AF,ff
01B0,ff
01B1,ff
01B2,ff
01B3,ff
01B4,ff
01B5,e0
01B6,03
01B7,ff
01B8,ff
01B9,ff
01BA,ff
01BB,ff
01BC,ff
01BD,ff
01BE,ff
01BF,ff
01C0,ff
01C1,ff
01C2,ff
01C3,ff
01C4,ff
01C5,ff
01C6,ff
01C7,ff
01C8,ff
01C9,ff
01CA,ff
01CB,ff
01CC,ff
01CD,ff
01CE,ff
01CF,ff
01D0,ff
01D1,ff
01D2,ff
01D3,ff
01D4,ff
01D5,c0
01D6,03
01D7,ff
01D8,ff
01D9,ff
01DA,ff
01DB,ff
01DC,ff
01DD,ff
01DE,ff
01DF,ff
01E0,ff
01E1,ff
01E2,ff
01E3,ff
01E4,ff
01E5,ff
01E6,ff
01E7,ff
01E8,ff
01E9,ff
01EA,ff
01EB,ff
01EC,ff
01ED,ff
01EE,ff
01EF,ff
01F0,ff
01F1,ff
01F2,ff
01F3,ff
01F4,ff
01F5,81
01F6,81
01F7,ff
01F8,ff
01F9,ff
01FA,ff
01FB,ff
01FC,ff
01FD,ff
01FE,ff
01FF,ff
0200,ff
0201,ff
0202,ff
0203,ff
0204,ff
0205,ff
0206,ff
0207,ff
0208,ff
0209,ff
020A,ff
020B,ff
020C,ff
020D,ff
020E,ff
020F,ff
0210,ff
0211,ff
0212,ff
0213,ff
0214,ff
0215,07
0216,81
0217,ff
0218,ff
0219,ff
021A,ff
021B,ff
021C,ff
021D,ff
021E,ff
021F,ff
0220,ff
0221,ff
0222,ff
0223,ff
0224,ff
0225,ff
0226,ff
0227,ff
0228,ff
0229,ff
022A,ff
022B,ff
022C,ff
022D,ff
022E,ff
022F,ff
0230,ff
0231,ff
0232,ff
0233,ff
0234,fe
0235,0f
0236,c0
0237,ff
0238,ff
0239,ff
023A,ff
023B,ff
023C,ff
023D,ff
023E,ff
023F,ff
0240,ff
0241,ff
0242,ff
0243,ff
0244,ff
0245,ff
0246,ff
0247,ff
0248,ff
0249,ff
024A,ff
024B,ff
024C,ff
024D,ff
024E,ff
024F,ff
0250,ff
0251,ff
0252,ff
0253,ff
0254,fe
0255,1f
0256,e0
0257,ff
0258,ff
0259,ff
025A,ff
025B,ff
025C,ff
025D,ff
025E,ff
025F,ff
0260,ff
0261,ff
0262,ff
0263,ff
0264,ff
0265,ff
0266,ff
0267,ff
0268,ff
0269,ff
026A,ff
026B,ff
026C,ff
026D,ff
026E,ff
026F,ff
0270,ff
0271,ff
0272,ff
0273,ff
0274,fc
0275,3f
0276,e0
0277,7f
0278,ff
0279,ff
027A,ff
027B,ff
027C,ff
027D,ff
027E,ff
027F,ff
0280,ff
0281,ff
0282,ff
0283,ff
0284,ff
0285,ff
0286,ff
0287,ff
0288,ff
0289,ff
028A,ff
028B,ff
028C,ff
028D,ff
028E,ff
028F,ff
0290,ff
0291,ff
0292,ff
0293,ff
0294,f8
0295,7f
0296,f0
0297,3f
0298,ff
0299,ff
029A,ff
029B,ff
029C,ff
029D,ff
029E,ff
029F,ff
02A0,ff
02A1,ff
02A2,ff
02A3,ff
02A4,ff
02A5,ff
02A6,ff
02A7,ff
02A8,ff
02A9,ff
02AA,ff
02AB,ff
02AC,ff
02AD,ff
02AE,ff
02AF,ff
02B0,ff
02B1,ff
02B2,ff
02B3,ff
02B4,f8
02B5,7f
02B6,f8
02B7,3f
02B8,ff
02B9,ff
02BA,ff
02BB,ff
02BC,ff
02BD,ff
02BE,ff
02BF,ff
02C0,ff
02C1,ff
02C2,ff
02C3,ff
02C4,ff
02C5,ff
02C6,ff
02C7,ff
02C8,ff
02C9,ff
02CA,ff
02CB,ff
02CC,ff
02CD,ff
02CE,ff
02CF,ff
02D0,ff
02D1,ff
02D2,ff
02D3,ff
02D4,f0
02D5,7f
02D6,f8
02D7,1f
02D8,ff
02D9,ff
02DA,ff
02DB,ff
02DC,ff
02DD,ff
02DE,ff
02DF,ff
02E0,ff
02E1,ff
02E2,ff
02E3,ff
02E4,ff
02E5,ff
02E6,ff
02E7,ff
02E8,ff
02E9,ff
02EA,ff
02EB,ff
02EC,ff
02ED,ff
02EE,ff
02EF,ff
02F0,ff
02F1,ff
02F2,ff
02F3,ff
02F4,f0
02F5,ff
02F6,fc
02F7,0f
02F8,ff
02F9,ff
02FA,ff
02FB,ff
02FC,ff
02FD,ff
02FE,ff
02FF,ff
0300,ff
0301,ff
0302,ff
0303,ff
0304,ff
0305,ff
0306,ff
0307,ff
0308,ff
0309,ff
030A,ff
030B,ff
030C,ff
030D,ff
030E,ff
030F,ff
0310,ff
0311,ff
0312,ff
0313,ff
0314,f0
0315,ff
0316,fe
0317,0f
0318,ff
0319,ff
031A,ff
031B,ff
031C,ff
031D,ff
031E,ff
031F,ff
0320,ff
0321,ff
0322,ff
0323,ff
0324,ff
0325,ff
0326,ff
0327,ff
0328,ff
0329,ff
032A,ff
032B,ff
032C,ff
032D,ff
032E,ff
032F,ff
0330,ff
0331,ff
0332,ff
0333,ff
0334,e0
0335,f7
0336,ff
0337,07
0338,ff
0339,ff
033A,ff
033B,ff
033C,ff
033D,ff
033E,ff
033F,ff
0340,ff
0341,ff
0342,ff
0343,ff
0344,ff
0345,ff
0346,ff
0347,ff
0348,ff
0349,ff
034A,ff
034B,ff
034C,ff
034D,ff
034E,ff
034F,ff
0350,ff
0351,ff
0352,ff
0353,ff
0354,e0
0355,f7
0356,ff
0357,83
0358,ff
0359,ff
035A,ff
035B,ff
035C,ff
035D,ff
035E,ff
035F,ff
0360,ff
0361,ff
0362,ff
0363,ff
0364,ff
0365,ff
0366,ff
0367,ff
0368,ff
0369,ff
036A,ff
036B,ff
036C,ff
036D,ff
036E,ff
036F,ff
0370,ff
0371,ff
0372,ff
0373,ff
0374,e0
0375,e7
0376,ff
0377,c1
0378,ff
0379,ff
037A,ff
037B,ff
037C,ff
037D,ff
037E,ff
037F,ff
0380,ff
0381,ff
0382,ff
0383,ff
0384,ff
0385,ff
0386,ff
0387,ff
0388,ff
0389,ff
038A,ff
038B,fe
038C,3f
038D,ff
038E,ff
038F,ff
0390,ff
0391,ff
0392,ff
0393,ff
0394,e0
0395,cf
0396,ff
0397,c0
0398,ff
0399,ff
039A,ff
039B,ff
039C,ff
039D,ff
039E,ff
039F,ff
03A0,ff
03A1,ff
03A2,ff
03A3,ff
03A4,ff
03A5,ff
03A6,ff
03A7,ff
03A8,ff
03A9,ff
03AA,ff
03AB,fc
03AC,07
03AD,ff
03AE,ff
03AF,ff
03B0,ff
03B1,ff
03B2,ff
03B3,ff
03B4,e0
03B5,cc
03B6,ff
03B7,c0
03B8,7f
03B9,ff
03BA,ff
03BB,ff
03BC,ff
03BD,ff
03BE,ff
03BF,ff
03C0,ff
03C1,ff
03C2,ff
03C3,ff
03C4,ff
03C5,ff
03C6,ff
03C7,ff
03C8,ff
03C9,ff
03CA,ff
03CB,fc
03CC,00
03CD,ff
03CE,ff
03CF,ff
03D0,ff
03D1,ff
03D2,ff
03D3,ff
03D4,e0
03D5,8c
03D6,ff
03D7,c0
03D8,3f
03D9,ff
03DA,ff
03DB,ff
03DC,ff
03DD,ff
03DE,ff
03DF,ff
03E0,ff
03E1,ff
03E2,ff
03E3,ff
03E4,ff
03E5,ff
03E6,ff
03E7,ff
03E8,ff
03E9,ff
03EA,ff
03EB,fc
03EC,e0
03ED,1f
03EE,ff
03EF,ff
03F0,ff
03F1,ff
03F2,ff
03F3,ff
03F4,e0
03F5,1c
03F6,ff
03F7,80
03F8,3f
03F9,ff
03FA,ff
03FB,ff
03FC,ff
03FD,ff
03FE,ff
03FF,ff
0400,ff
0401,ff
0402,ff
0403,ff
0404,ff
0405,ff
0406,ff
0407,ff
0408,ff
0409,ff
040A,ff
040B,fc
040C,fc
040D,03
040E,ff
040F,ff
0410,ff
0411,ff
0412,ff
0413,ff
0414,e0
0415,18
0416,ff
0417,80
0418,1f
0419,ff
041A,ff
041B,ff
041C,ff
041D,ff
041E,ff
041F,ff
0420,ff
0421,ff
0422,ff
0423,ff
0424,ff
0425,ff
0426,ff
0427,ff
0428,ff
0429,ff
042A,f1
042B,fc
042C,47
042D,03
042E,ff
042F,ff
0430,ff
0431,ff
0432,ff
0433,ff
0434,f0
0435,19
0436,ff
0437,00
0438,0f
0439,ff
043A,ff
043B,ff
043C,ff
043D,ff
043E,ff
043F,ff
0440,ff
0441,ff
0442,ff
0443,ff
0444,ff
0445,ff
0446,ff
0447,ff
0448,ff
0449,ff
044A,80
044B,3c
044C,01
044D,c7
044E,ff
044F,ff
0450,ff
0451,ff
0452,ff
0453,ff
0454,fc
0455,01
0456,fe
0457,00
0458,07
0459,ff
045A,ff
045B,ff
045C,ff
045D,ff
045E,ff
045F,ff
0460,ff
0461,ff
0462,ff
0463,ff
0464,ff
0465,ff
0466,ff
0467,ff
0468,ff
0469,fc
046A,00
046B,00
046C,01
046D,8f
046E,ff
046F,ff
0470,ff
0471,ff
0472,ff
0473,ff
0474,fe
0475,00
0476,1c
0477,00
0478,07
0479,ff
047A,ff
047B,ff
047C,ff
047D,ff
047E,ff
047F,ff
0480,ff
0481,ff
0482,ff
0483,ff
0484,ff
0485,ff
0486,ff
0487,ff
0488,ff
0489,e0
048A,00
048B,00
048C,00
048D,1f
048E,ff
048F,ff
0490,ff
0491,ff
0492,ff
0493,ff
0494,ff
0495,c0
0496,00
0497,00
0498,03
0499,ff
049A,ff
049B,ff
049C,ff
049D,ff
049E,ff
049F,ff
04A0,ff
04A1,ff
04A2,ff
04A3,ff
04A4,ff
04A5,ff
04A6,ff
04A7,ff
04A8,ff
04A9,00
04AA,00
04AB,00
04AC,00
04AD,1f
04AE,ff
04AF,ff
04B0,ff
04B1,ff
04B2,ff
04B3,ff
04B4,ff
04B5,f8
04B6,00
04B7,00
04B8,03
04B9,ff
04BA,ff
04BB,ff
04BC,ff
04BD,ff
04BE,ff
04BF,ff
04C0,ff
04C1,ff
04C2,ff
04C3,ff
04C4,ff
04C5,ff
04C6,ff
04C7,ff
04C8,f8
04C9,00
04CA,00
04CB,00
04CC,00
04CD,3f
04CE,ff
04CF,ff
04D0,ff
04D1,ff
04D2,ff
04D3,ff
04D4,ff
04D5,fe
04D6,00
04D7,00
04D8,01
04D9,ff
04DA,ff
04DB,ff
04DC,ff
04DD,ff
04DE,ff
04DF,ff
04E0,ff
04E1,ff
04E2,ff
04E3,ff
04E4,ff
04E5,ff
04E6,ff
04E7,ff
04E8,c0
04E9,00
04EA,00
04EB,00
04EC,00
04ED,3f
04EE,ff
04EF,ff
04F0,ff
04F1,ff
04F2,ff
04F3,ff
04F4,ff
04F5,ff
04F6,80
04F7,00
04F8,01
04F9,ff
04FA,ff
04FB,ff
04FC,ff
04FD,ff
04FE,ff
04FF,ff
0500,ff
0501,ff
0502,ff
0503,ff
0504,ff
0505,ff
0506,ff
0507,ff
0508,00
0509,00
050A,00
050B,00
050C,00
050D,0f
050E,ff
050F,ff
0510,ff
0511,ff
0512,ff
0513,ff
0514,ff
0515,ff
0516,e0
0517,00
0518,01
0519,ff
051A,ff
051B,ff
051C,ff
051D,ff
051E,ff
051F,ff
0520,ff
0521,ff
0522,ff
0523,ff
0524,ff
0525,ff
0526,ff
0527,ff
0528,00
0529,00
052A,00
052B,00
052C,00
052D,01
052E,ff
052F,ff
0530,ff
0531,ff
0532,ff
0533,ff
0534,ff
0535,ff
0536,e0
0537,00
0538,00
0539,ff
053A,ff
053B,ff
053C,ff
053D,ff
053E,ff
053F,ff
0540,ff
0541,ff
0542,ff
0543,ff
0544,ff
0545,ff
0546,ff
0547,fe
0548,00
0549,00
054A,00
054B,00
054C,00
054D,01
054E,ff
054F,ff
0550,ff
0551,ff
0552,ff
0553,ff
0554,ff
0555,ff
0556,f0
0557,00
0558,00
0559,ff
055A,ff
055B,ff
055C,ff
055D,ff
055E,ff
055F,ff
0560,ff
0561,ff
0562,ff
0563,ff
0564,ff
0565,ff
0566,ff
0567,3e
0568,00
0569,00
056A,00
056B,00
056C,00
056D,01
056E,ff
056F,ff
0570,ff
0571,ff
0572,ff
0573,ff
0574,ff
0575,ff
0576,f8
0577,00
0578,00
0579,ff
057A,ff
057B,ff
057C,ff
057D,ff
057E,ff
057F,ff
0580,ff
0581,ff
0582,ff
0583,ff
0584,ff
0585,ff
0586,fe
0587,1e
0588,00
0589,00
058A,00
058B,00
058C,00
058D,01
058E,ff
058F,ff
0590,ff
0591,ff
0592,ff
0593,ff
0594,ff
0595,ff
0596,f8
0597,1c
0598,00
0599,ff
059A,ff
059B,ff
059C,ff
059D,ff
059E,ff
059F,ff
05A0,ff
05A1,ff
05A2,ff
05A3,ff
05A4,ff
05A5,ff
05A6,fc
05A7,0c
05A8,00
05A9,00
05AA,00
05AB,00
05AC,00
05AD,01
05AE,ff
05AF,ff
05B0,ff
05B1,ff
05B2,ff
05B3,ff
05B4,ff
05B5,ff
05B6,fc
05B7,1c
05B8,00
05B9,ff
05BA,ff
05BB,ff
05BC,ff
05BD,ff
05BE,ff
05BF,ff
05C0,ff
05C1,ff
05C2,ff
05C3,ff
05C4,ff
05C5,ff
05C6,f8
05C7,04
05C8,00
05C9,00
05CA,00
05CB,00
05CC,00
05CD,01
05CE,ff
05CF,ff
05D0,ff
05D1,ff
05D2,ff
05D3,ff
05D4,ff
05D5,ff
05D6,fc
05D7,1e
05D8,00
05D9,7f
05DA,ff
05DB,ff
05DC,ff
05DD,ff
05DE,ff
05DF,ff
05E0,ff
05E1,ff
05E2,ff
05E3,ff
05E4,ff
05E5,ff
05E6,f0
05E7,c0
05E8,00
05E9,00
05EA,00
05EB,18
05EC,00
05ED,01
05EE,ff
05EF,ff
05F0,ff
05F1,ff
05F2,ff
05F3,ff
05F4,ff
05F5,ff
05F6,fc
05F7,1e
05F8,00
05F9,7f
05FA,ff
05FB,ff
05FC,ff
05FD,ff
05FE,ff
05FF,ff
0600,ff
0601,ff
0602,ff
0603,ff
0604,ff
0605,ff
0606,e1
0607,e0
0608,00
0609,0f
060A,e0
060B,20
060C,e0
060D,01
060E,ff
060F,ff
0610,ff
0611,ff
0612,ff
0613,ff
0614,ff
0615,ff
0616,fc
0617,1e
0618,00
0619,7f
061A,ff
061B,ff
061C,ff
061D,ff
061E,ff
061F,ff
0620,ff
0621,ff
0622,ff
0623,ff
0624,ff
0625,ff
0626,c3
0627,f0
0628,00
0629,30
062A,00
062B,c4
062C,70
062D,01
062E,ff
062F,ff
0630,ff
0631,ff
0632,ff
0633,ff
0634,ff
0635,ff
0636,fc
0637,1e
0638,00
0639,7f
063A,ff
063B,ff
063C,ff
063D,ff
063E,ff
063F,ff
0640,ff
0641,ff
0642,ff
0643,ff
0644,ff
0645,ff
0646,c7
0647,18
0648,00
0649,e0
064A,00
064B,dc
064C,38
064D,03
064E,ff
064F,ff
0650,80
0651,7f
0652,ff
0653,ff
0654,ff
0655,ff
0656,fc
0657,1e
0658,00
0659,7f
065A,ff
065B,ff
065C,ff
065D,ff
065E,ff
065F,ff
0660,ff
0661,ff
0662,ff
0663,ff
0664,ff
0665,ff
0666,8e
0667,04
0668,01
0669,c0
066A,e0
066B,d8
066C,38
066D,01
066E,ff
066F,f8
0670,3f
0671,ff
0672,ff
0673,ff
0674,ff
0675,ff
0676,fc
0677,1c
0678,00
0679,ff
067A,ff
067B,ff
067C,ff
067D,ff
067E,ff
067F,ff
0680,ff
0681,ff
0682,ff
0683,ff
0684,ff
0685,ff
0686,1c
0687,00
0688,01
0689,08
068A,f0
068B,40
068C,00
068D,00
068E,0f
068F,e3
0690,ff
0691,ff
0692,ff
0693,ff
0694,ff
0695,ff
0696,fc
0697,1c
0698,00
0699,ff
069A,ff
069B,ff
069C,ff
069D,ff
069E,ff
069F,ff
06A0,ff
06A1,ff
06A2,ff
06A3,ff
06A4,ff
06A5,fe
06A6,38
06A7,00
06A8,00
06A9,28
06AA,70
06AB,00
06AC,00
06AD,00
06AE,07
06AF,9f
06B0,ff
06B1,ff
06B2,ff
06B3,ff
06B4,ff
06B5,ff
06B6,fc
06B7,3c
06B8,00
06B9,ff
06BA,ff
06BB,ff
06BC,ff
06BD,ff
06BE,ff
06BF,ff
06C0,ff
06C1,ff
06C2,ff
06C3,ff
06C4,ff
06C5,ff
06C6,10
06C7,00
06C8,00
06C9,00
06CA,40
06CB,01
06CC,ff
06CD,81
06CE,c0
06CF,7f
06D0,ff
06D1,ff
06D2,ff
06D3,ff
06D4,ff
06D5,ff
06D6,fc
06D7,38
06D8,00
06D9,ff
06DA,ff
06DB,ff
06DC,ff
06DD,ff
06DE,ff
06DF,ff
06E0,ff
06E1,ff
06E2,ff
06E3,ff
06E4,ff
06E5,ff
06E6,00
06E7,00
06E8,00
06E9,00
06EA,00
06EB,1f
06EC,ff
06ED,81
06EE,f0
06EF,ff
06F0,ff
06F1,ff
06F2,ff
06F3,ff
06F4,ff
06F5,ff
06F6,fc
06F7,38
06F8,00
06F9,ff
06FA,ff
06FB,ff
06FC,ff
06FD,ff
06FE,ff
06FF,ff
0700,ff
0701,ff
0702,ff
0703,ff
0704,ff
0705,ff
0706,80
0707,00
0708,00
0709,00
070A,00
070B,03
070C,ff
070D,00
070E,f0
070F,7f
0710,c0
0711,1f
0712,ff
0713,ff
0714,ff
0715,ff
0716,f8
0717,18
0718,00
0719,ff
071A,ff
071B,ff
071C,ff
071D,ff
071E,ff
071F,ff
0720,ff
0721,ff
0722,ff
0723,ff
0724,ff
0725,ff
0726,80
0727,00
0728,00
0729,00
072A,00
072B,00
072C,00
072D,00
072E,e6
072F,18
0730,0f
0731,ff
0732,ff
0733,ff
0734,ff
0735,ff
0736,f8
0737,00
0738,01
0739,ff
073A,ff
073B,ff
073C,ff
073D,ff
073E,ff
073F,ff
0740,ff
0741,ff
0742,ff
0743,ff
0744,ff
0745,ff
0746,c0
0747,00
0748,00
0749,00
074A,20
074B,00
074C,00
074D,01
074E,df
074F,03
0750,ff
0751,ff
0752,ff
0753,ff
0754,ff
0755,ff
0756,f8
0757,00
0758,01
0759,ff
075A,ff
075B,ff
075C,ff
075D,ff
075E,ff
075F,ff
0760,ff
0761,ff
0762,ff
0763,ff
0764,ff
0765,ff
0766,e0
0767,00
0768,00
0769,01
076A,f0
076B,00
076C,18
076D,03
076E,be
076F,0f
0770,ff
0771,ff
0772,ff
0773,ff
0774,ff
0775,ff
0776,f0
0777,00
0778,01
0779,ff
077A,ff
077B,ff
077C,ff
077D,ff
077E,ff
077F,ff
0780,ff
0781,ff
0782,ff
0783,ff
0784,ff
0785,ff
0786,e0
0787,00
0788,00
0789,01
078A,fc
078B,00
078C,3e
078D,07
078E,38
078F,1f
0790,ff
0791,ff
0792,ff
0793,ff
0794,ff
0795,ff
0796,80
0797,00
0798,03
0799,ff
079A,ff
079B,ff
079C,ff
079D,ff
079E,ff
079F,ff
07A0,ff
07A1,ff
07A2,ff
07A3,ff
07A4,ff
07A5,ff
07A6,f3
07A7,c0
07A8,00
07A9,00
07AA,7e
07AB,00
07AC,3e
07AD,0f
07AE,e6
07AF,1f
07B0,ff
07B1,ff
07B2,ff
07B3,ff
07B4,ff
07B5,fc
07B6,00
07B7,00
07B8,03
07B9,ff
07BA,ff
07BB,ff
07BC,ff
07BD,ff
07BE,ff
07BF,ff
07C0,ff
07C1,ff
07C2,ff
07C3,ff
07C4,ff
07C5,ff
07C6,fe
07C7,00
07C8,00
07C9,03
07CA,1f
07CB,80
07CC,00
07CD,1f
07CE,9e
07CF,00
07D0,03
07D1,ff
07D2,ff
07D3,ff
07D4,ff
07D5,c0
07D6,00
07D7,00
07D8,03
07D9,ff
07DA,ff
07DB,ff
07DC,ff
07DD,ff
07DE,ff
07DF,ff
07E0,ff
07E1,ff
07E2,ff
07E3,ff
07E4,ff
07E5,ff
07E6,f1
07E7,80
07E8,00
07E9,03
07EA,df
07EB,f0
07EC,00
07ED,3e
07EE,3c
07EF,0f
07F0,ff
07F1,ff
07F2,ff
07F3,ff
07F4,fe
07F5,00
07F6,0c
07F7,00
07F8,03
07F9,ff
07FA,ff
07FB,ff
07FC,ff
07FD,ff
07FE,ff
07FF,ff
0800,ff
0801,ff
0802,ff
0803,ff
0804,ff
0805,ff
0806,8f
0807,00
0808,00
0809,00
080A,1f
080B,ff
080C,fc
080D,7c
080E,e0
080F,7f
0810,ff
0811,ff
0812,ff
0813,ff
0814,e0
0815,00
0816,fe
0817,00
0818,07
0819,ff
081A,ff
081B,ff
081C,ff
081D,ff
081E,ff
081F,ff
0820,ff
0821,ff
0822,ff
0823,ff
0824,ff
0825,fe
0826,3c
0827,00
0828,00
0829,07
082A,e0
082B,ff
082C,ff
082D,fb
082E,c8
082F,7f
0830,ff
0831,ff
0832,ff
0833,ff
0834,00
0835,07
0836,fc
0837,00
0838,07
0839,ff
083A,ff
083B,ff
083C,ff
083D,ff
083E,ff
083F,ff
0840,ff
0841,ff
0842,ff
0843,ff
0844,ff
0845,fd
0846,f8
0847,00
0848,00
0849,0f
084A,fc
084B,ff
084C,ff
084D,fb
084E,d8
084F,ff
0850,ff
0851,ff
0852,ff
0853,f8
0854,00
0855,7f
0856,e0
0857,00
0858,0f
0859,ff
085A,ff
085B,ff
085C,ff
085D,ff
085E,ff
085F,ff
0860,ff
0861,ff
0862,ff
0863,ff
0864,ff
0865,ff
0866,e0
0867,00
0868,00
0869,00
086A,0f
086B,ff
086C,ff
086D,ff
086E,f8
086F,ff
0870,ff
0871,ff
0872,ff
0873,80
0874,01
0875,fe
0876,00
0877,00
0878,0f
0879,ff
087A,ff
087B,ff
087C,ff
087D,ff
087E,ff
087F,ff
0880,ff
0881,ff
0882,ff
0883,ff
0884,ff
0885,ff
0886,e0
0887,00
0888,00
0889,07
088A,df
088B,ff
088C,fd
088D,ff
088E,f0
088F,3f
0890,ff
0891,ff
0892,ff
0893,00
0894,00
0895,e0
0896,00
0897,00
0898,1f
0899,ff
089A,ff
089B,ff
089C,ff
089D,ff
089E,ff
089F,ff
08A0,ff
08A1,ff
08A2,ff
08A3,ff
08A4,ff
08A5,ff
08A6,c0
08A7,00
08A8,00
08A9,07
08AA,ff
08AB,ff
08AC,fc
08AD,ff
08AE,e0
08AF,1f
08B0,ff
08B1,ff
08B2,fe
08B3,00
08B4,00
08B5,00
08B6,00
08B7,00
08B8,1f
08B9,ff
08BA,ff
08BB,ff
08BC,ff
08BD,ff
08BE,ff
08BF,ff
08C0,ff
08C1,ff
08C2,ff
08C3,ff
08C4,ff
